Date,Product Category,Product Name,Region,Sales Revenue (USD),Units Sold,Customer Segment,Customer Type,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Competitor Influence,Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Product Launch Date,Competitor Product,Market Share (%)
2000-02-28,Data Center,RTX 4090,Africa,1057596.15,1889,Cloud Providers,Individual,5.0,63833.8,15.0,Medium,3.86,77.0,0.22,90.0,2001-04-26,Intel Xeon,66.54
2023-11-26,Gaming,RTX 4090,APAC,439690.39,1025,AI Researchers,Individual,3.9,159824.64,20.0,Medium,1.72,83.0,0.1,85.0,2008-05-15,AMD Radeon RX 7900,66.3
2011-10-10,Data Center,Quadro P2200,North America,863122.48,3145,AI Researchers,Individual,3.7,186206.98,1.0,Low,1.09,51.0,0.14,90.0,2022-03-23,AMD Radeon RX 6800,33.68
2011-02-20,AI,RTX 4090,Middle East,154947.32,4644,Gamers,Business,1.8,58614.26,7.0,Medium,4.37,14.0,0.21,81.0,2001-09-24,AMD Radeon RX 7900,38.52
2019-05-29,OEM,RTX 3080,Europe,1594824.34,4128,Cloud Providers,Business,3.8,75377.17,21.0,Medium,0.66,48.0,0.27,77.0,2006-03-17,AMD Radeon RX 7900,36.75
2010-03-12,OEM,RTX 3080,North America,1838807.33,307,Gamers,Business,4.4,198786.32,6.0,Low,3.17,32.0,0.09,72.0,2021-03-05,Google TPU,65.8
2017-06-23,Data Center,RTX 3080,Europe,399090.44,3717,Cloud Providers,Business,3.8,145881.37,20.0,High,4.39,70.0,0.21,89.0,2009-11-13,Intel Xeon,66.34
2023-04-21,AI,RTX 3080,Middle East,1283683.6,2414,AI Researchers,Business,2.2,92233.08,12.0,Low,2.65,38.0,0.07,86.0,2012-10-04,Google TPU,48.62
2004-06-30,Gaming,Tesla V100,North America,893386.39,414,Cloud Providers,Individual,2.2,106192.71,20.0,High,2.08,26.0,0.27,64.0,2004-04-27,AMD Radeon RX 7900,38.44
2005-12-21,Gaming,RTX 3080,APAC,1711973.74,3707,Educational Institutions,Individual,4.2,92915.96,4.0,Medium,1.94,57.0,0.28,74.0,2016-04-04,Google TPU,61.62
1998-02-03,OEM,Quadro P2200,Europe,95048.88,766,Gamers,Business,3.0,41817.38,4.0,Low,3.74,49.0,0.23,86.0,2014-09-05,AMD Radeon RX 7900,47.46
2008-01-14,OEM,RTX 3080,Middle East,1580993.8,1926,Cloud Providers,Individual,1.7,165297.92,24.0,Medium,0.89,10.0,0.14,82.0,2022-06-12,Google TPU,46.27
2009-03-02,Data Center,RTX 4090,Africa,1036059.58,2192,Educational Institutions,Individual,2.0,34062.93,21.0,High,2.0,65.0,0.19,80.0,2002-09-29,Intel Xeon,46.41
2015-04-26,Data Center,Tesla T4,Europe,1396150.64,2791,Cloud Providers,Individual,3.4,30041.82,4.0,Low,3.5,17.0,0.05,71.0,1998-03-14,AMD Radeon RX 6800,55.44
2022-08-10,AI,Quadro P2200,North America,1446580.8,2130,AI Researchers,Business,4.3,125211.45,16.0,High,3.43,39.0,0.18,67.0,2004-09-04,Google TPU,43.98
2021-05-28,Gaming,RTX 4090,Europe,957827.71,3671,Gamers,Individual,1.5,147601.35,22.0,Low,0.8,47.0,0.2,60.0,1994-06-28,AMD Radeon RX 6800,66.62
2019-09-04,OEM,RTX 3080,Middle East,657108.87,1308,AI Researchers,Individual,4.2,54889.55,14.0,Medium,0.8,33.0,0.21,69.0,2014-04-27,Google TPU,58.69
2006-05-29,Gaming,Tesla T4,Africa,714767.62,3302,Cloud Providers,Business,1.2,68350.41,21.0,Low,1.01,88.0,0.26,88.0,2017-11-03,AMD Radeon RX 6800,35.86
2009-04-11,Gaming,Tesla T4,Middle East,86772.0,2151,Gamers,Business,2.8,52342.44,14.0,High,1.25,54.0,0.26,79.0,2009-04-18,Intel Xeon,30.65
2017-07-27,Gaming,Tesla T4,South America,144029.85,4212,Gamers,Business,1.1,162454.68,10.0,High,3.75,36.0,0.07,85.0,2019-03-09,AMD Radeon RX 7900,62.78
2010-06-11,AI,Quadro P2200,Middle East,195057.25,984,AI Researchers,Business,1.5,134882.73,21.0,Medium,2.32,45.0,0.21,60.0,2014-06-30,Intel Xeon,33.74
2006-07-19,OEM,Tesla V100,South America,328224.86,4439,Educational Institutions,Individual,3.1,135143.89,8.0,High,0.99,86.0,0.11,76.0,2011-04-08,Google TPU,63.79
2013-06-04,Data Center,RTX 4090,Europe,1859764.67,4678,Cloud Providers,Business,3.0,185366.56,8.0,Medium,3.65,18.0,0.26,55.0,2019-04-17,AMD Radeon RX 6800,53.67
2019-09-20,OEM,RTX 4090,South America,1547647.76,2933,AI Researchers,Business,2.1,183857.34,18.0,High,2.0,47.0,0.29,59.0,2010-05-06,Google TPU,51.1
2024-01-31,AI,Quadro P2200,North America,1362519.52,1841,Cloud Providers,Individual,2.3,154336.99,9.0,High,4.23,56.0,0.15,71.0,2014-09-12,AMD Radeon RX 7900,34.47
2002-06-18,Gaming,RTX 3080,Middle East,195308.06,135,Cloud Providers,Business,4.0,34207.15,1.0,Medium,1.99,29.0,0.18,82.0,2011-08-03,AMD Radeon RX 7900,49.19
2009-09-20,AI,Tesla V100,APAC,1418113.87,2357,Gamers,Individual,2.4,166530.23,3.0,Low,3.25,16.0,0.24,62.0,2007-08-21,AMD Radeon RX 6800,62.26
2004-09-30,Gaming,Tesla V100,Europe,1253140.78,697,Gamers,Business,1.6,34716.71,4.0,High,4.5,72.0,0.16,54.0,2019-12-22,AMD Radeon RX 6800,46.19
1998-10-22,AI,RTX 3080,North America,964442.84,1464,AI Researchers,Individual,3.4,56550.75,3.0,High,2.37,17.0,0.13,58.0,2012-08-21,Intel Xeon,62.93
2005-07-11,Gaming,RTX 4090,Middle East,1430863.87,3477,Educational Institutions,Business,3.3,27854.1,20.0,High,0.99,11.0,0.28,78.0,1995-10-02,AMD Radeon RX 7900,61.89
2013-05-14,OEM,Quadro P2200,Africa,461126.3,3583,AI Researchers,Business,2.2,162882.96,10.0,Medium,0.81,13.0,0.25,67.0,2019-05-27,Intel Xeon,30.41
1998-10-27,AI,RTX 4090,Africa,524254.48,4009,AI Researchers,Business,2.8,164888.96,6.0,Low,4.29,21.0,0.15,84.0,1997-05-13,Google TPU,32.49
1993-09-13,OEM,Quadro P2200,Europe,1581388.5,3771,Gamers,Individual,3.6,20184.96,4.0,High,1.28,37.0,0.16,81.0,2006-02-02,AMD Radeon RX 6800,52.69
2011-10-30,OEM,RTX 4090,APAC,1768717.87,142,Gamers,Business,4.2,126502.86,0.0,High,0.22,84.0,0.26,67.0,2007-08-30,Google TPU,38.42
2012-07-09,Gaming,Tesla T4,APAC,118909.38,2432,AI Researchers,Business,1.4,198138.26,5.0,Medium,4.73,18.0,0.24,72.0,2013-01-14,Intel Xeon,31.64
1995-04-29,Gaming,Tesla T4,Europe,1669716.14,2397,Educational Institutions,Individual,4.4,43719.59,16.0,Low,4.01,66.0,0.13,78.0,2019-01-12,AMD Radeon RX 6800,42.57
2002-03-21,Data Center,RTX 4090,Europe,1185405.7,2074,AI Researchers,Business,2.7,122432.48,2.0,Medium,2.64,63.0,0.19,54.0,2000-11-18,Intel Xeon,62.72
2008-05-24,Data Center,Tesla T4,North America,1486133.38,587,Gamers,Individual,3.2,109774.06,20.0,Low,1.31,43.0,0.11,64.0,2023-11-22,Google TPU,57.59
2001-06-29,Gaming,Quadro P2200,APAC,350281.97,806,Gamers,Business,3.5,76722.2,18.0,High,1.91,69.0,0.05,74.0,1993-04-29,Intel Xeon,51.38
2011-12-23,AI,Tesla V100,APAC,1411926.39,569,AI Researchers,Individual,4.4,87561.21,10.0,Low,2.87,88.0,0.24,89.0,2014-01-20,AMD Radeon RX 7900,68.77
2013-02-23,Data Center,Tesla V100,Middle East,1468505.38,3155,Gamers,Business,1.0,129847.55,5.0,Medium,3.77,82.0,0.17,69.0,2022-07-07,AMD Radeon RX 6800,33.5
2010-05-12,Gaming,Tesla V100,Africa,1295743.84,3243,Cloud Providers,Individual,3.1,143186.16,3.0,Medium,3.81,62.0,0.06,70.0,2023-08-25,AMD Radeon RX 7900,49.62
2001-10-10,OEM,RTX 4090,Europe,1476028.94,4896,Educational Institutions,Business,3.4,35846.81,3.0,Low,4.42,26.0,0.13,56.0,1999-06-03,Intel Xeon,63.52
2002-04-21,AI,Tesla T4,Middle East,543681.86,549,Gamers,Individual,2.3,102584.48,24.0,High,0.68,44.0,0.19,87.0,2001-12-26,Intel Xeon,65.12
2000-01-25,Data Center,RTX 3080,Africa,1172909.0,3011,Cloud Providers,Individual,3.5,56018.86,21.0,High,4.68,30.0,0.25,60.0,1994-03-09,Google TPU,36.88
2009-06-17,Data Center,RTX 3080,Africa,1555685.1,4278,Educational Institutions,Individual,1.7,37975.9,1.0,High,1.23,51.0,0.23,86.0,2017-11-24,Intel Xeon,65.6
2012-07-29,Data Center,RTX 3080,Africa,603891.5,2939,Gamers,Business,2.4,163620.82,3.0,High,3.93,23.0,0.29,81.0,2006-01-24,Google TPU,67.71
2024-06-20,Gaming,Tesla V100,Africa,1363461.73,2389,Cloud Providers,Business,1.6,127324.77,0.0,Medium,4.02,82.0,0.11,55.0,2007-10-10,AMD Radeon RX 6800,40.95
1994-04-21,OEM,RTX 3080,South America,1321703.05,2201,Educational Institutions,Business,3.4,82300.06,4.0,Low,1.29,21.0,0.15,86.0,1996-11-17,Google TPU,45.31
2021-07-30,OEM,RTX 3080,South America,197178.12,4639,AI Researchers,Business,2.9,27552.89,1.0,Medium,0.47,83.0,0.06,76.0,2008-04-16,AMD Radeon RX 7900,35.54
2008-03-29,OEM,RTX 4090,North America,1651747.61,3831,Educational Institutions,Business,1.6,43230.12,9.0,Medium,1.2,32.0,0.06,70.0,1996-12-15,AMD Radeon RX 6800,62.1
2016-02-07,OEM,Tesla T4,South America,449951.93,4111,Cloud Providers,Individual,3.9,75187.44,21.0,High,3.96,57.0,0.12,83.0,2004-06-24,AMD Radeon RX 6800,49.54
2020-01-25,Gaming,Quadro P2200,North America,1143906.02,3370,Gamers,Business,2.1,69551.28,11.0,Low,3.72,90.0,0.06,85.0,2010-04-02,Google TPU,65.6
2003-10-21,Data Center,RTX 4090,South America,67275.79,672,Educational Institutions,Business,3.1,137508.44,5.0,Medium,1.06,24.0,0.08,64.0,1998-10-15,Intel Xeon,68.32
2004-06-09,AI,RTX 4090,North America,1480098.56,2496,Cloud Providers,Individual,2.3,162097.64,5.0,Medium,4.12,49.0,0.06,86.0,2024-05-23,Intel Xeon,54.77
2014-03-29,Gaming,RTX 4090,Europe,261653.84,2705,AI Researchers,Business,1.1,130466.15,14.0,High,3.47,20.0,0.17,75.0,2007-02-07,AMD Radeon RX 6800,57.08
2001-09-30,Gaming,Tesla T4,Europe,1504132.06,2462,Gamers,Business,1.7,45149.08,17.0,High,0.78,80.0,0.21,77.0,2002-10-21,Google TPU,45.8
1995-10-18,Data Center,Quadro P2200,South America,487243.85,2058,AI Researchers,Business,2.9,130227.71,13.0,High,3.55,52.0,0.14,69.0,2021-02-18,Google TPU,57.32
2015-09-08,AI,Quadro P2200,Middle East,629585.49,511,AI Researchers,Business,1.1,103446.01,4.0,High,4.05,64.0,0.17,88.0,2003-05-20,AMD Radeon RX 6800,45.23
2011-11-08,Data Center,Tesla T4,North America,1121358.08,198,Cloud Providers,Individual,3.3,75693.08,0.0,High,3.63,32.0,0.13,89.0,2018-04-26,AMD Radeon RX 6800,32.9
2003-07-13,Data Center,Quadro P2200,APAC,1590030.42,585,AI Researchers,Individual,1.2,107985.66,19.0,Medium,2.69,36.0,0.14,59.0,2022-03-05,Intel Xeon,34.23
2016-12-08,Gaming,Quadro P2200,Europe,1565531.59,1433,Educational Institutions,Individual,3.4,25389.57,22.0,Medium,0.35,70.0,0.29,56.0,2020-02-10,Google TPU,30.1
2008-07-02,AI,RTX 4090,South America,1829537.4,3614,Cloud Providers,Individual,3.2,89216.19,20.0,Medium,3.74,39.0,0.24,87.0,2013-06-04,Google TPU,53.64
2010-01-17,AI,RTX 3080,APAC,504248.61,1938,Gamers,Business,3.9,121838.75,21.0,Medium,2.32,25.0,0.29,73.0,2020-07-24,AMD Radeon RX 7900,60.95
2005-10-22,Data Center,Tesla T4,Africa,1912779.22,285,Educational Institutions,Individual,3.5,19896.83,11.0,Low,1.24,59.0,0.18,80.0,2015-03-15,AMD Radeon RX 6800,43.32
1996-06-21,Gaming,Tesla V100,South America,1790316.66,1255,Gamers,Individual,1.2,143006.11,3.0,Low,4.99,60.0,0.12,73.0,2017-01-23,Google TPU,57.01
2020-12-21,OEM,RTX 3080,APAC,1102234.76,652,Gamers,Individual,2.7,100161.34,17.0,Low,2.05,47.0,0.11,80.0,2010-02-28,Google TPU,61.07
1996-08-04,AI,Tesla T4,Africa,644515.57,1941,AI Researchers,Business,1.4,54915.68,23.0,Medium,1.74,81.0,0.28,65.0,2004-01-03,AMD Radeon RX 6800,42.87
2003-08-29,Data Center,Quadro P2200,Europe,1320610.54,2846,Gamers,Individual,2.1,108797.83,24.0,Medium,2.22,85.0,0.15,79.0,2011-09-27,Google TPU,60.37
2003-08-28,Data Center,RTX 3080,APAC,697423.09,1656,Cloud Providers,Business,3.2,11959.59,10.0,Low,0.45,44.0,0.11,68.0,2002-09-18,Intel Xeon,69.25
2016-06-11,Gaming,Tesla T4,North America,433735.07,393,Educational Institutions,Business,2.3,91420.35,20.0,Low,0.54,41.0,0.09,55.0,1999-12-19,Google TPU,41.83
2000-05-07,Gaming,Tesla T4,South America,218945.28,2863,Educational Institutions,Business,1.9,196483.36,21.0,Medium,0.27,60.0,0.2,83.0,1997-01-31,Google TPU,31.26
2016-06-26,AI,RTX 4090,North America,815677.28,2568,Educational Institutions,Individual,4.4,196531.85,4.0,High,0.65,13.0,0.07,59.0,1996-10-01,AMD Radeon RX 7900,38.82
2005-06-18,OEM,Quadro P2200,North America,1566542.89,920,Gamers,Business,1.3,140375.69,9.0,Low,3.84,79.0,0.29,76.0,2016-07-29,AMD Radeon RX 7900,61.71
2001-02-27,OEM,Tesla T4,Europe,533388.77,2987,AI Researchers,Business,1.3,121692.63,6.0,Low,2.98,47.0,0.18,61.0,2008-02-07,Google TPU,58.26
2000-06-12,AI,RTX 3080,APAC,1996685.76,2626,Gamers,Individual,4.7,96738.99,1.0,Medium,1.76,59.0,0.29,57.0,2015-12-25,AMD Radeon RX 7900,45.61
2013-07-04,AI,RTX 4090,APAC,1425582.39,2069,AI Researchers,Individual,4.2,128909.43,20.0,Medium,0.61,66.0,0.18,82.0,2005-09-15,AMD Radeon RX 7900,65.0
2014-07-14,AI,Tesla T4,South America,939405.47,4560,Cloud Providers,Individual,1.0,107909.3,13.0,High,1.03,75.0,0.16,62.0,1997-07-26,Intel Xeon,41.23
2004-08-28,Gaming,RTX 4090,South America,1272810.02,2460,AI Researchers,Individual,4.2,194677.06,24.0,Medium,1.3,51.0,0.27,71.0,2013-08-13,Intel Xeon,37.58
2018-09-26,Gaming,Quadro P2200,Europe,1671870.21,1851,Gamers,Individual,4.8,194307.61,6.0,Low,1.24,31.0,0.16,77.0,2016-08-31,AMD Radeon RX 6800,52.88
2011-12-31,Data Center,Quadro P2200,Africa,581484.16,3270,Cloud Providers,Individual,3.8,197391.66,20.0,High,4.35,70.0,0.05,51.0,2011-05-10,AMD Radeon RX 7900,60.97
2012-02-11,OEM,Quadro P2200,APAC,68331.63,3582,AI Researchers,Individual,4.5,164555.8,22.0,Medium,1.27,53.0,0.07,56.0,2005-08-17,Google TPU,61.78
2023-06-27,Gaming,Tesla V100,Africa,855912.81,4874,Cloud Providers,Business,1.2,41761.98,1.0,Medium,3.54,40.0,0.07,82.0,1995-05-11,AMD Radeon RX 7900,46.8
2010-11-29,AI,Tesla V100,Africa,1825457.65,2810,AI Researchers,Business,4.4,49398.58,16.0,High,3.19,28.0,0.13,90.0,2008-09-03,AMD Radeon RX 6800,45.98
2004-01-13,Data Center,Tesla V100,Europe,676578.83,2576,Gamers,Individual,4.5,181637.98,7.0,Medium,2.04,70.0,0.09,68.0,2019-10-27,Intel Xeon,60.45
2001-08-01,OEM,RTX 4090,South America,284139.38,4284,Educational Institutions,Individual,1.5,187376.11,5.0,Medium,1.13,19.0,0.16,58.0,2011-10-04,Intel Xeon,34.85
2007-06-06,AI,Quadro P2200,North America,601530.69,3161,Gamers,Business,1.4,52601.83,12.0,Medium,2.54,38.0,0.08,54.0,2014-06-14,Intel Xeon,48.16
2001-01-07,AI,RTX 3080,Middle East,1214723.04,2931,Gamers,Individual,3.1,35939.47,5.0,Medium,2.26,70.0,0.28,56.0,1998-05-09,Google TPU,40.06
2015-04-08,Data Center,Tesla T4,Africa,389773.2,2687,Cloud Providers,Business,2.7,150982.08,8.0,Medium,1.45,19.0,0.11,80.0,2021-04-27,Intel Xeon,43.64
2017-06-28,Gaming,Quadro P2200,Europe,1431038.76,2155,AI Researchers,Individual,4.1,61346.76,7.0,Medium,1.57,74.0,0.28,85.0,2024-08-25,AMD Radeon RX 6800,52.46
1996-04-13,Gaming,RTX 3080,Middle East,1199658.18,1314,Gamers,Business,2.0,18939.76,23.0,Low,4.81,78.0,0.06,85.0,2014-02-04,AMD Radeon RX 7900,66.48
2000-11-20,Data Center,Tesla T4,Europe,1389739.8,564,Cloud Providers,Individual,3.4,192356.7,11.0,Low,1.75,59.0,0.28,61.0,1996-07-05,Intel Xeon,63.92
1995-09-29,AI,Tesla V100,South America,1926791.69,3720,Gamers,Individual,2.8,186774.68,14.0,High,1.95,73.0,0.06,53.0,2014-12-27,AMD Radeon RX 6800,50.99
2000-12-12,Gaming,Tesla V100,North America,1266335.85,850,Gamers,Individual,3.3,86370.71,12.0,Low,2.8,50.0,0.19,56.0,2002-10-31,Intel Xeon,38.86
2005-07-25,AI,RTX 4090,North America,1061853.59,1551,Cloud Providers,Business,4.9,50623.8,15.0,High,0.38,50.0,0.13,79.0,2023-08-17,Intel Xeon,46.25
2017-10-29,OEM,Quadro P2200,South America,1628401.31,2243,Educational Institutions,Individual,2.5,135226.06,20.0,Low,2.45,47.0,0.23,54.0,2003-01-05,AMD Radeon RX 7900,49.97
1998-07-03,OEM,RTX 3080,North America,484134.56,4799,Gamers,Business,1.0,196127.75,10.0,High,5.0,18.0,0.14,80.0,2011-05-10,AMD Radeon RX 6800,55.04
2014-11-10,AI,Tesla V100,Europe,952411.17,1654,AI Researchers,Business,4.1,25964.51,23.0,High,2.72,65.0,0.29,57.0,2009-03-16,Intel Xeon,51.19
2016-07-28,AI,Tesla T4,Africa,1655568.07,4284,AI Researchers,Individual,2.2,45883.2,12.0,Medium,1.31,70.0,0.19,58.0,2003-12-14,Google TPU,66.04
2011-05-13,Gaming,RTX 3080,Africa,347870.44,1966,AI Researchers,Individual,1.6,104394.29,23.0,Medium,4.31,73.0,0.3,80.0,2020-01-03,Google TPU,42.23
2004-11-28,Gaming,RTX 3080,Middle East,70445.07,3886,AI Researchers,Individual,2.6,159352.72,2.0,Low,0.91,29.0,0.22,75.0,2021-01-22,AMD Radeon RX 7900,31.76
2020-09-29,Data Center,RTX 4090,South America,1833490.93,4156,Gamers,Business,3.4,26432.15,23.0,Medium,1.54,61.0,0.26,53.0,2006-12-13,Intel Xeon,42.96
2012-06-09,OEM,Quadro P2200,Middle East,798832.36,1086,Gamers,Business,4.1,57549.07,8.0,High,4.4,87.0,0.13,72.0,2016-06-10,AMD Radeon RX 7900,49.3
1999-04-20,Gaming,RTX 4090,Middle East,1085913.1,3993,Gamers,Individual,1.8,180689.89,6.0,High,3.43,53.0,0.29,77.0,2005-09-15,AMD Radeon RX 6800,69.81
2016-10-06,Gaming,Quadro P2200,North America,1134771.87,2401,Educational Institutions,Individual,3.8,149006.37,25.0,Medium,1.92,56.0,0.08,85.0,2015-11-05,Google TPU,67.67
2007-03-16,OEM,RTX 3080,Middle East,771505.19,3699,AI Researchers,Business,1.6,165862.32,0.0,High,2.47,90.0,0.11,63.0,2004-02-28,AMD Radeon RX 7900,55.28
2008-08-02,Data Center,Tesla V100,North America,1759477.02,924,Educational Institutions,Business,2.3,146301.12,9.0,Low,3.89,86.0,0.16,53.0,2016-01-14,AMD Radeon RX 7900,46.48
2016-05-25,AI,Tesla V100,South America,1346379.47,4660,Gamers,Business,3.8,72897.18,12.0,High,4.44,84.0,0.3,77.0,2003-04-01,AMD Radeon RX 6800,45.93
2000-08-23,AI,Quadro P2200,North America,538562.55,2918,Educational Institutions,Individual,1.3,142656.7,21.0,High,2.39,47.0,0.25,83.0,2008-08-18,AMD Radeon RX 7900,48.19
2014-09-29,Gaming,RTX 3080,Africa,409785.65,2610,Educational Institutions,Individual,3.6,197546.57,14.0,High,2.6,75.0,0.06,80.0,1995-02-22,Intel Xeon,37.72
2022-07-15,AI,RTX 3080,North America,676997.45,2397,AI Researchers,Individual,2.2,127577.7,17.0,Low,0.3,25.0,0.29,85.0,2013-03-31,Google TPU,50.26
2006-03-07,Gaming,Tesla V100,Europe,359823.39,4318,AI Researchers,Individual,2.0,67530.36,24.0,High,4.18,43.0,0.08,53.0,2018-05-10,Google TPU,39.85
2012-09-13,AI,RTX 4090,Africa,855060.4,724,Educational Institutions,Individual,3.8,80566.86,19.0,Medium,3.72,66.0,0.13,74.0,2011-12-25,Google TPU,38.28
2020-07-14,Gaming,RTX 3080,North America,81019.46,1777,Cloud Providers,Business,4.2,85643.64,19.0,Medium,3.37,71.0,0.12,57.0,2011-06-17,Intel Xeon,61.21
2017-01-29,Data Center,RTX 4090,Europe,111545.83,3114,AI Researchers,Individual,2.3,86754.66,10.0,Medium,2.11,39.0,0.1,85.0,1993-08-10,AMD Radeon RX 6800,58.23
2015-08-07,Gaming,Quadro P2200,Middle East,1834022.89,3593,Gamers,Individual,1.9,96214.94,18.0,High,2.93,19.0,0.18,69.0,2006-11-05,AMD Radeon RX 6800,32.24
2005-09-24,Gaming,RTX 4090,Europe,486866.32,2965,Gamers,Individual,1.7,167535.43,15.0,Low,2.26,71.0,0.07,82.0,2003-09-28,AMD Radeon RX 7900,53.08
2004-06-18,AI,Tesla T4,Africa,819694.84,3985,AI Researchers,Business,4.3,15751.03,6.0,High,1.64,84.0,0.11,83.0,2002-07-27,AMD Radeon RX 6800,60.29
2002-06-11,Gaming,RTX 3080,South America,1678539.8,3987,AI Researchers,Individual,4.5,19103.82,20.0,Medium,1.95,85.0,0.22,55.0,2006-06-12,Google TPU,34.14
2008-01-04,AI,RTX 4090,APAC,95501.76,4848,AI Researchers,Business,4.8,66070.2,6.0,Low,4.9,44.0,0.2,71.0,1993-10-21,AMD Radeon RX 6800,40.59
2003-12-08,AI,RTX 3080,Europe,1163317.94,1965,AI Researchers,Business,3.6,155848.0,7.0,Medium,0.6,60.0,0.17,82.0,2023-09-13,Google TPU,32.79
2000-09-18,Data Center,RTX 3080,Middle East,729123.86,4143,Gamers,Individual,4.9,113673.89,21.0,Low,3.11,59.0,0.09,87.0,2004-09-04,Intel Xeon,36.78
2001-07-22,Gaming,RTX 4090,Middle East,936912.1,784,Cloud Providers,Individual,3.0,77482.86,1.0,Low,3.79,63.0,0.17,79.0,2013-10-10,AMD Radeon RX 7900,60.21
2016-10-05,OEM,Tesla V100,North America,1749261.36,4625,Cloud Providers,Individual,4.5,54910.31,16.0,Low,0.66,42.0,0.29,63.0,2018-12-28,Google TPU,66.33
2020-03-31,AI,RTX 4090,North America,1696582.96,2709,Cloud Providers,Business,1.4,81879.06,19.0,Medium,1.33,26.0,0.2,80.0,1998-09-06,AMD Radeon RX 6800,46.03
1993-12-02,Data Center,Tesla T4,South America,1816312.62,4248,Educational Institutions,Individual,1.2,37441.47,25.0,Medium,3.04,57.0,0.23,82.0,2019-03-07,Intel Xeon,59.26
2009-04-17,Data Center,RTX 3080,Europe,1408608.81,915,AI Researchers,Individual,2.2,11165.93,21.0,High,3.17,15.0,0.27,83.0,2006-01-20,AMD Radeon RX 6800,42.07
1996-05-07,Gaming,RTX 4090,Africa,1691502.24,1060,Gamers,Individual,3.2,75750.29,4.0,High,4.85,45.0,0.23,53.0,2021-05-29,Intel Xeon,65.61
2023-11-26,OEM,Tesla V100,North America,1511522.25,2316,AI Researchers,Business,3.6,24995.49,17.0,Medium,3.9,40.0,0.25,60.0,2008-09-03,AMD Radeon RX 7900,35.36
2010-05-29,Gaming,Tesla T4,North America,576327.15,2536,Gamers,Individual,3.1,188372.99,9.0,High,3.86,21.0,0.1,73.0,1997-07-04,AMD Radeon RX 7900,58.33
2020-04-30,AI,RTX 4090,South America,1612084.8,4883,Gamers,Individual,4.5,186842.29,23.0,Medium,1.67,41.0,0.22,67.0,2009-07-28,Google TPU,37.62
2017-01-06,OEM,RTX 4090,North America,227788.84,1585,Cloud Providers,Business,4.3,100186.61,15.0,High,1.02,29.0,0.1,65.0,2013-01-02,AMD Radeon RX 6800,42.71
2005-04-13,Gaming,RTX 4090,Middle East,1509346.46,1485,Gamers,Individual,2.6,112049.17,23.0,Low,0.79,66.0,0.2,52.0,2012-09-05,Google TPU,50.45
2020-09-07,Gaming,Quadro P2200,South America,1140141.78,4545,Cloud Providers,Business,2.7,70788.09,4.0,High,4.98,61.0,0.21,54.0,2003-04-11,AMD Radeon RX 7900,49.54
2004-08-22,Data Center,RTX 3080,North America,437592.35,4081,Gamers,Individual,2.6,15355.66,24.0,Low,2.28,63.0,0.28,72.0,2003-06-13,AMD Radeon RX 6800,62.06
2022-09-21,Gaming,RTX 3080,North America,1119891.37,3530,Educational Institutions,Business,4.6,152533.64,1.0,Low,4.71,42.0,0.29,71.0,2019-09-09,Google TPU,56.78
2001-02-13,AI,RTX 3080,North America,1293439.25,3362,Gamers,Business,4.4,129365.54,18.0,High,3.22,25.0,0.29,50.0,2007-05-19,Intel Xeon,34.71
2019-01-05,AI,RTX 4090,Middle East,1709952.11,4599,Educational Institutions,Business,2.3,76838.84,10.0,Low,2.2,62.0,0.07,79.0,2016-05-23,Intel Xeon,42.35
1996-11-01,AI,RTX 4090,Africa,214967.0,3105,Cloud Providers,Individual,1.9,16584.25,23.0,High,0.9,81.0,0.11,68.0,1997-11-15,Intel Xeon,68.18
2014-04-14,Gaming,Tesla V100,APAC,1353779.82,2157,Educational Institutions,Business,2.7,129223.19,24.0,High,0.56,73.0,0.11,53.0,1999-09-18,AMD Radeon RX 6800,49.11
2012-07-15,Gaming,Tesla V100,North America,765824.69,2524,Cloud Providers,Business,2.8,123630.29,9.0,Medium,2.24,40.0,0.24,59.0,2008-09-10,Intel Xeon,44.59
2023-07-06,OEM,Quadro P2200,North America,1697413.27,1982,Cloud Providers,Individual,5.0,121825.06,0.0,Low,3.57,67.0,0.27,57.0,2003-04-02,Intel Xeon,40.58
2016-03-09,Gaming,Quadro P2200,APAC,1805284.21,1537,AI Researchers,Business,1.9,119284.24,3.0,Low,1.39,32.0,0.09,52.0,2010-04-03,AMD Radeon RX 6800,34.53
2003-05-11,OEM,Quadro P2200,Middle East,403615.39,4575,AI Researchers,Individual,1.5,168760.22,24.0,Low,4.32,66.0,0.26,58.0,1996-09-16,AMD Radeon RX 7900,46.43
2024-07-09,Data Center,Quadro P2200,Africa,717275.63,3762,Gamers,Individual,4.5,16957.48,25.0,High,2.91,47.0,0.28,74.0,2010-02-17,AMD Radeon RX 6800,35.82
2016-04-12,Data Center,Tesla T4,South America,93810.48,3516,Cloud Providers,Business,5.0,105041.84,16.0,Medium,1.8,85.0,0.17,52.0,2000-11-09,AMD Radeon RX 7900,59.49
2003-04-13,AI,RTX 3080,Middle East,464434.62,562,Educational Institutions,Business,1.2,18215.35,18.0,Medium,2.56,82.0,0.1,82.0,2021-07-11,AMD Radeon RX 6800,64.13
